w***6,美心低糖蛋黄月饼540g,,0,0,月饼特别好吃，特别是这个口味的，蛋黄白莲蓉，很软很想，还是低糖的，不会太甜，适合老人家,2019-09-03 23:01:27
h***8,美心双黄白莲蓉月饼740g,,0,2,双黄白莲蓉月饼，是广式月饼的经典品种，莲蓉细而不腻，蛋黄酥而留香。香港美心月饼，在香港制作，用料方面就不用说了，工艺也是非常的考究，因此，价格也比广东省内制作的月饼高很多，但只要吃过，你就会觉得，的确不一样。,2020-09-01 09:15:06
南***石,美心双黄白莲蓉月饼740g,,0,0,美心月饼真的不错，以前吃过的，用料很足，口感细腻，甜度适中，很适合我们的味口，加上包装不错，感觉送人也不错，所以在京东上赶紧订了些。,2020-09-29 18:49:11
N***g,美心双黄白莲蓉月饼740g,,10,11,真的双蛋黄，蓉心也很好吃，一大个吃掉都不腻，蛋黄还有油，真的很不错，可惜价格太贵，用过券以后还25一个。,2017-09-12 09:20:08
f***t,美心双黄白莲蓉月饼740g,,0,0,"双黄莲蓉月饼，是美心最为畅销的月饼之一，历史悠久，每年必买！皮薄油多，一口下去几乎全是馅料。

切开后，两颗饱满的咸蛋黄金黄流油，看起来诱人极了。再配上清香幼滑的白莲蓉馅、莲蓉馅，忍不住流口水！",2021-09-09 14:26:55
f***1,美心精装八宝月饼675g,,0,0,快递很快第二天上午就收到，有包装袋，送人很方便，尝了三个口味的，味道都不错，老品牌还是放心，推荐购买,2020-09-17 13:20:53
****l,,,0,0,已经买了好几次，昨天傍晚的定单今天中午11点多就到手了，这效率不赞都对不住满街跑的快递哥。东西绝对赞，品质、口杯、口味都一流。,2019-09-03 11:44:16
****4,美心低糖蛋黄白莲蓉月饼540g,,0,0,低糖的好吃，软糯香甜。老人家特爱吃。我们家一直都喜欢吃白莲蛋黄月饼，所以对蛋黄要求很高。有的厂家月饼里的蛋黄硬，而美心是沙沙的带点糯。,2021-09-11 06:58:43
紫***林,美心双黄白莲蓉月饼740g,,1,3,可以说美极了，看到盒子就已经感觉到了美！很早就是美心的粉丝，小时候吃了一口，就能分辨出好坏，并且印象非常深刻。所以大了自己也买美心的，它这个包装盒都有年份的，不像某厂家被曝出用陈年月饼做新月饼，这个可是实打实的在包装盒上写着年份了呢。而且美心非常低调，非常环保。但是东西品质一尝就能尝出来，是有心意的，用料很细腻很讲究的。总之从包装盒到内里，没有一点不喜欢的，360&deg;无死角，棒～优秀～,2019-08-28 17:09:06
休***儿,白莲蓉740g,,0,0,孝敬老人的，应该还不错,2014-10-05 21:35:21
****2,美心双黄白莲蓉月饼740g,,0,0,香港美心莲蓉双蛋黄月饼?它真的是我的最爱，连续自己买了几年了，同时也每年给爸妈在网上快递一盒。真的，吃一回，觉得别的同款月饼很难跟它比，有它才觉得是中秋节,2020-09-15 23:26:05
l***e,美心精装八宝月饼675g,,0,0,临近中秋，总要买些月饼送人或是留着自己吃！听朋友的推荐，选了美心月饼，价格确实不低！但味道也确实不同凡响，馅料非常细腻，制作很精致！明年应该还会再买，希望到时候能赶上优惠价格！,2020-10-30 21:40:15
****c,美心双黄白莲蓉月饼740g,,0,0,京东自营，双黄莲蓉美心月饼，包装美，口味美，名气美，只要品尝过，无不真心赞美，名符其实之：美心！美心！?美心莲蓉，细腻，爽口，清香，滑润；?美心双黄，微咸可口，油润纯香。赞美美心，购买美心，物有所值！,2021-08-24 17:22:22
h***y,美心双黄白莲蓉月饼740g,,8,9,每年中秋节的保留节目就是买一盒香港产的美心月饼，今年也不能例外。在预购的时候果断下单了，现在看起来是正确的，因为现在涨价了，哈哈哈。送货很快，从广东到北京就两天，包装也很严实，运到的时候盒子完好无损，完全没有磕碰。还附送了一个纸袋子，尽管是自己吃，但是这一举动也很贴心,2019-08-05 18:18:39
t***y,美心精装八宝月饼675g,,0,0,中秋节又来临了，作为广东人走亲访友送月饼还是要选香港牌子的美心。外观非常气派，有礼品袋，拿出去有档次，送人应该非常有面子。,2020-09-18 23:09:53
C***森,美心精装八宝月饼675g,,0,0,关注了很久，买来送人的，一直很信赖这个品牌，其实味道具体怎么样不知道，反正就是档次在这里，送礼嘛，讲究的就是档次，一直信赖这个。,2020-11-05 15:44:14
z***m,美心传统七星伴明月月饼1350g,,0,0,东西非常不错。首先是看着比较大气，送礼也比较合适，一看就是有档次的东西；另外，吃起来味道确实不错，对得起这个价格；京东送货比较快的，还是值得购买的。,2021-09-14 17:20:49
****4,美心低糖蛋黄白莲蓉月饼540g,,0,0,这次是买来送老人的，老太太虽然没牙，美心月饼软软的糯糯的，蛋黄沙沙的，老人家说太好吃了。过去每年中秋都托朋友从香港带，今年京东直接送到家，太方便了。,2021-09-11 07:19:25
u***3,美心双黄白莲蓉月饼740g,,0,0,莲蓉细腻，口感不错，味道也极佳，依然是过去吃的。美心月饼。现在因为月饼太甜了，不像过去吃的那么多，但是连龙饭馆还是首选美心月饼，美心月饼现在，每年都在涨价，希望未来在产品保质保证质量的前提下，能够不要价格涨的那么快，坐垫不易，五星好评。推荐大家购买，推荐大家购买。,2019-09-14 23:27:10
b***l,美心双黄白莲蓉月饼740g,,4,2,香港美心的双黄白莲蓉月饼，公认最好吃的蛋黄莲蓉月饼，选料精，所以口味好。价格确实不便宜。,2019-08-29 12:15:42
****a,美心精选口味限量版月饼730g,,0,0,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物。在京东自营上选了这个香港的美心月饼。特别的满意。中秋节就要到啦！买来送给朋友的。品牌。特别的有名气。外包装也很有档次。买来以后特别的满意。,2020-09-23 15:40:07
刘***6,美心双黄白莲蓉月饼740g,,0,0,节前买来的送给客户，一直忘记了评价，美心一直都是很出名的老牌子，质量什么的都有保障，包装很精美，口感很好，很推荐的一款月饼，当然月饼?很容易长胖，但是一年吃一次也没关系了哈哈哈哈，明年还是会继续买这个牌子的月饼,2020-10-10 09:11:45
大***你,美心双黄白莲蓉月饼740g,,0,2,美心月饼，这款是双黄莲蓉，和流心比起来厚实一些，一大块着着实实两个沙沙的蛋黄，蛋黄湿润渗油，好吃，送来每一块都是完整的，很赞,2016-09-10 20:27:30
M***V,美心双黄莲蓉月饼礼盒740g,,1,1,这款中国香港 美心（Meixin）双黄莲蓉 港式中秋月饼礼盒 非常好，味道鲜美，皮薄松软，莲蓉晶莹，入口甘香软滑，回味无穷，全新的外包装设计非常漂亮，图案题材也很好看，让传统美味变得更有心意，看着高端大气，送人非常合适，自己吃也是很不错的选择，美心月饼给人的第一感觉就是吃一次就能让**连忘返，真不愧是美心出品，所出不凡，美心品质值得信赖，推荐购买。,2019-09-06 20:48:12
结***东,美心双黄白莲蓉月饼740g,,0,0,终于买的正宗香港进口的美心双黄白莲蓉月饼了！生产日期是2020年8月1日，包装很有质感，特地买给老人家享用的，希望他们能喜欢！,2020-09-13 20:16:01
s***9,美心精装八宝月饼675g,,0,0,月饼不错，老公买给家里人，老公也是很有心了，挑了这么贵一款月饼，家里人吃新鲜吧，总体还是很不错的。今年也没怎么吃月饼，这个还是可以的。,2020-11-09 22:00:03
r***n,美心双黄白莲蓉月饼740g,,0,0,香港味道，每年都买，蛋黄切开也是很油的，白莲蓉很香很滑。好味道,2020-09-06 08:58:14
f***0,美心双黄白莲蓉月饼740g,,0,0,大名鼎鼎的香港美心月饼，中秋节送人有面子。双黄白莲蓉是很经典的广式月饼口味，细腻甜蜜的白莲蓉包裹着满满两个咸蛋黄，喜欢吃甜食的我真是欲罢不能。,2020-10-08 00:38:26
1***p,美心双黄白莲蓉月饼740g,,0,0,口味纯正，很多其他的吃完都觉得太甜，但是这款不会，甜味刚好，而且莲蓉很香，就是很正,2021-09-05 21:31:14
T***圆,美心双黄豆沙月饼740g,,0,0,趁着活动买的，物流发货都挺满意的，没什么问题。之前没吃过美心的月饼，看到京东在做促销就买来看看，还好买得早9月10号就卖断货了，爱国月饼销量杠杠的。这盒月饼是豆沙双黄蛋的，打开的时候月饼皮上有点油，以为吃起来会油腻，吃了一口还是很爽口的，甜而不腻，没有粘牙，用料很正宗，大品牌品质还是有保证的。下次还会购买，虽然价格小贵。,2019-09-18 22:03:30
k***e,美心低糖松子仁月饼540g,,1,2,日期也是8月1日生产，盒子并不大，铁质的盒子很精美，，月饼看起来也很精美，没有吃，吃过再来评价！最重要的是口感！,2017-09-17 12:25:48
道***纬,美心精装八宝月饼675g,,0,0,美心月饼，香港大品牌，值得信赖。之前一直没吃过美心月饼，后来有机会尝了一下美心的流黄月饼，真的非常好吃。而且保质期短，说明没有太多添加。,2020-11-05 12:08:57
蓝***6,美心双黄白莲蓉月饼740g,,0,0,评价晚了，中秋节前两天买的美心月饼，京东物流非常好，节前货量大，但快递小哥送货还和往常一样及时送到家里。让一家人能在中秋节当天品尝，每块月饼都是双黄的，莲蓉吃起来甜而不腻而且口感很细腻，老人小孩都很喜欢。,2020-10-13 20:12:29
b***r,美心双黄白莲蓉月饼740g,,0,1,美心月饼特别好吃，喜欢有蛋黄的月饼，莲蓉细腻香甜，家人都喜欢,2018-09-24 23:24:50
灰***吗,美心金装彩月月饼420g,,0,0,"快递：送货速度很快，送的很及时
包装：铁盒装，铁盒不太大，盒子很精美，准备留下装东西用了
口味：皮很薄是我喜欢的那种，皮薄陷儿多，吃起来很满足。一共有6个月饼，一家人中秋吃刚好够了。",2020-10-12 21:27:55
s***9,美心双黄白莲蓉月饼740g,,0,0,好好吃，孩子特别喜欢吃蛋黄的，个人喜欢吃莲蓉，软，糯，甜，入口即化，除了贵没毛病，二个人吃不完，在喜欢吃都会有点腻，馅料都很足。,2021-09-14 21:24:51
W***g,美心双黄白莲蓉月饼740g,,0,0,久闻美心月饼的大名。这次买来尝一尝，主要是送给朋友，朋友非常喜欢。月饼很上档次，京东自营的速度以及品质都值得赞叹。之前没美心集团遭受了不白之冤，这次，支持美心就买上两盒，送的速度很快第二天就送到了。很不错，味道也非常好，以后还会再买的。,2020-09-03 18:50:24
****兮,美心精选口味限量版月饼730g,,0,0,非常好，包装好看，大气，特别适合送礼。准备再多买点，里面打开看着也很好吃的样子，很棒很棒，京东的东西非常方便实惠，省了很多选挑选的时间，必须五星好评。,2021-09-10 19:20:50
z***5,美心传统七星伴明月月饼1350g,,0,0,"来来来，感受下500+的月饼，非常不错，口感及佳，每个月饼用料都是很舍得，工艺考究。
太好了非常不错，京东送货速度快，服务好。",2021-08-23 21:09:19
u***h,美心双黄白莲蓉月饼740g,,0,0,首先包装盒看起来很漂亮，还送了外包装袋很不错！里面规格是4枚包装，吃起来口感很好，甜而不腻，里面蛋黄非常好吃，总共买了3盒不同规格，另外2盒送人，这个给小孩吃。小孩非常喜欢这个牌子的月饼，大品牌就是不一样！快递快！,2020-10-06 23:03:03
z***妮,美心双黄白莲蓉月饼740g,,0,0,买了好几次美心的流心奶黄月饼。这次又买了这种尝尝，果然美心的东西都很好吃，一下子就爱上了。双蛋黄莲蓉量实足，月饼皮很薄，一般品牌的月饼都比不上美心的薄。月饼做的很精致，不但外观好看，味道也超级好吃！唯一的缺点就是有点小贵！,2019-09-05 02:59:55
****z,美心传统七星伴明月月饼1350g,,0,0,东西不错，美心月饼，口感细腻，甜度适中，已是多次购买。物流超快，包装精美，必须点赞。,2021-09-19 07:50:03
****z,美心双黄白莲蓉月饼740g,,0,0,东西不错，美心月饼，口感细腻，甜度适中，已是多次购买。物流超快，包装精美，必须点赞。,2021-09-19 07:49:53
****z,美心传统七星伴明月月饼1350g,,0,0,东西不错，美心月饼，口感细腻，已是多次购买。物流也超快，包装精美，必须点赞。,2021-09-19 07:47:33
****z,美心传统七星伴明月月饼1350g,,0,0,东西不错，物流超快，必须点赞,2021-09-19 07:45:40
****z,美心双黄白莲蓉月饼740g,,0,0,东西不错，物流超快，必须点赞,2021-09-19 07:45:27
****z,美心双黄白莲蓉月饼740g,,0,0,东西不错，物流超快，必须点赞,2021-09-19 07:45:19
****z,美心双黄白莲蓉月饼740g,,0,0,东西不错，物流超快，必须点赞,2021-09-19 07:45:09
****z,美心双黄白莲蓉月饼740g,,0,0,东西不错，物流超快，必须点赞,2021-09-19 07:45:00
****z,美心传统七星伴明月月饼1350g,,0,0,东西不错，物流超快，必须点赞,2021-09-19 07:44:49
逐***哥,美心双黄白莲蓉月饼740g,,0,0,字研所发哥买给岳父的礼物。月饼非常华丽好吃。,2021-09-19 07:36:12
w***u,美心低糖松子仁莲蓉月饼540g,,0,0,价格实惠，寄送很快，送礼佳品,2021-09-19 07:34:10
c***6,美心精选口味限量版月饼730g,,0,0,买了送人很好，大品牌拿的出手，口味多总有一款适合的。看着像是铁盒包装，运输中不怕碰撞挤压了。?,2021-09-19 07:29:39
c***6,美心双黄白莲蓉月饼740g,,0,0,美心大品牌值得信赖，买来送人的。双黄白莲蓉口味比较经典。,2021-09-19 07:21:44
w***u,美心金装彩月月饼420g,,0,0,包装很好，物流也非常快，自己吃或者送人都很合适,2021-09-19 07:20:38
****a,美心精选口味限量版月饼730g,,0,0,给单位买的衣服效果不错,2021-09-19 07:19:03
w***9,美心金装彩月月饼420g,,0,0,每逢佳节倍思亲 遍插茱萸,2021-09-19 07:16:07
阿***竾,美心传统七星伴明月月饼1350g,,0,0,不错?，方便快捷，推荐,2021-09-19 07:15:29
u***l,美心精选口味限量版月饼730g,,0,0,唯一不足的是没袋子！,2021-09-19 07:13:39
****n,美心双黄白莲蓉月饼740g,,0,0,好吃！,2021-09-19 06:49:58
l***6,美心精装八宝月饼675g,,0,0,每年都买他家月饼，赞一个。,2021-09-19 06:03:14
公***娜,美心精选口味限量版月饼730g,,0,0,已经连续好几年在京东上购买香港美心月饼送客户了，和市面上的各类月饼相比较，美心无论是包装、品质、品牌、味道都很赞也很拿得出手，就是价格小贵。这次又买了十几盒各种口味的，希望客户们喜欢！明年还是会继续回购的！！,2020-09-03 21:01:44
雪***2,美心陈皮豆沙月饼420g,,0,0,月饼五仁和豆沙各来了两盒，味道都很赞，明年继续，包装精致；口感细腻，甜口合适，老人蛮喜欢的，但不能多吃哦,2020-09-25 07:11:12
u***m,美心精装八宝月饼650g,,0,0,吃美心月饼多年了，每年中秋节给家人和朋友送礼都买美心的，除了拳头产品奶黄月饼之外，其他的口味也很惊艳，这款礼盒套装非常实惠，八种口味搭配，内馅软糯可口，甜度适中，老人孩子都赞不绝口，送礼也很高大上，总之强烈推荐！,2019-10-26 15:29:28
卢***-,美心精装八宝月饼675g,,0,0,京东送货就是快 哈哈哈哈 月饼买来送礼的 妥妥的非常好 美心月饼很好吃 其他的月饼我基本不吃 这个牌子的我能吃一块 哈哈哈哈哈 有需要的可以下手了不用犹豫了 正好中秋送礼 好看也好吃? 好友活动 加油啊,2020-09-20 12:46:04
****u,美心双黄白莲蓉月饼740g,,0,0,送货很及时，包装也很精致，最关键的是味道特别适合我，真的很好吃，很香！,2021-09-11 14:33:23
红***阳,美心双黄白莲蓉月饼740g,,0,0,京东商城质量有保障，售后很到位，所以每年月饼都在这里买，美心月饼味道不错。,2019-09-14 02:28:30
b***o,美心果仁五仁月饼740g,,0,0,美心月饼，老牌名品，味道没得说，特别是传统五仁，真是大爱！每年中秋都要买，只是今年不用去店里抢了，网上下个单，第二天就到了。太方便了！包装也好，还送一个礼品袋，很贴心哦！,2021-09-03 12:03:20
****7,美心精装八宝月饼650g,,0,0,京东物流很快，之前送来的，包装上有一些问题，客服立马就给联系重新更换了，服务很好，味道不愧是美心，感觉很可口，又不是太甜。习惯很多味道，在中秋月圆之夜，与家里人平分享用，感觉很幸福。而且美心是良心，香港企业，应该多多支持。,2019-09-26 13:40:17
j***啊,美心精装八宝月饼650g,,11,6,赶上特价秒杀一次订了十二盒  送礼很有面子 关键是很好吃  一直都喜欢美心月饼  每年都买,2017-09-24 17:44:10
k***e,美心低糖蛋黄月饼540g,,0,0,8月1日生产，铁质的盒子很精美！不知道口感怎样？买真么贵的最重要口感，品尝完再来评价！,2017-09-17 12:28:10
J***u,美心精装八宝月饼675g,,0,1,快中秋节了，赶紧买美心的月饼送亲戚，今年入手金装八宝的，8个不同口味，赞，可以品尝到不同的风味，整体口味都很棒，口感醇厚又细腻。,2021-08-23 09:16:48
m***g,美心双黄白莲蓉月饼740g,,0,0,中秋节前几天才想起有几个重要客户月饼还没送。美心月饼早就有所听闻，结合美心月饼在前段时间的爱国举动，果断决定送它了。当天下单，隔了一天就送到了客户手里，自己也买了一盒尝尝；外包装很有档次，用料扎实，客户反应味道很好，入口即化，甜而不腻。请大家一定要支持美心这样的爱国爱港的良心企业！！！,2019-10-18 22:17:59
****q,美心金装彩月月饼420g,,0,0,又是一年的仲秋节，香港的美心月饼除了多款传统月饼，年年自己吃和送礼，美心月饼?基本每年都有新品出炉。口味也各有特点，其中美心的双黄白莲蓉月饼是我们全家的最爱，太好吃了??,2020-11-01 02:11:37
灰***卞,美心精选口味限量版月饼730g,,0,0,"美心月饼，香港制造，材料好。味道也很棒。包装四个铁盒子非常好看，月饼吃完还可以装装小东西。
京东速度非常棒，服务出色，给好评。",2021-09-12 11:24:54
****2,美心精选口味限量版月饼730g,,0,0,美心的月饼就是好。这次买来送给朋友的。京东自营的物流发货相当的快。包装也很仔细。有6种口味。看着月饼盒就很高大上。哈哈。送了拎袋。也是相当的结实。相比上海的杏花楼月饼，香港的美心月饼更好更美味。也更推荐给大家。,2020-10-03 16:04:41
黄***士,美心双黄白莲蓉月饼740g,,0,3,包装简单精美好漂亮质感不错，里面四个月饼，味道十分特别，盒子上花美好，饼口感很好,2017-10-15 18:14:12
x***2,美心双黄莲蓉月饼礼盒740g,,1,0,这个里面的，蛋黄特别好吃，正太很甜，太好吃了。,2017-08-29 17:32:58
x***歌,美心双黄豆沙月饼740g,,0,0,购买多次，口味非常不错，盒子有些被压瘪，月饼道没事，快递很速度,2019-08-10 16:37:20
吉***瑟,美心低糖松子仁莲蓉月饼540g,,0,0,终于拿到手了，满满的是惊喜，不同于其他月饼，真的很好吃，很独特，喜欢的朋友可以再次下手！每逢中秋节，都要买几盒美心的月饼，不管是传统月饼，还是流心月饼，都是家人的最爱！可以送亲戚朋友，送领导，都是上佳之选！,2020-09-22 11:39:03
****u,美心双黄白莲蓉月饼740g,,0,0,很棒，提前买来试吃，觉得味道很不错，很好吃，而且价格也很实惠，真的是太好了！,2021-08-12 18:32:23
****r,美心低糖蛋黄白莲蓉月饼540g,,0,0,非常好唔使15個鐘就收到，很好吃不過有點貴喺中國買，冇辦法回不到香港,2020-09-18 18:14:24
D***y,美心双黄白莲蓉月饼740g,,0,0,美心的月饼是每年都要买的呀！超级好吃！虽然价格贵一点但是也很物有所值了 蛋黄超级大超级香 就是热量太高啦！家人一起分着吃吧不然太罪恶了?,2020-11-17 00:02:13
H***k,美心双黄白莲蓉月饼740g,,0,0,美心真的好吃。上次买了两盒。中秋送礼不够又买了。包装精美。小时候吃过一次美心，和小时候味道一样。直接寄回老家，物流也很快。,2020-09-25 10:58:38
嗯***0,美心双黄白莲蓉月饼740g,,0,0,美心月饼真的好贵，个头很小但是确实是真的好吃，买了送家人和自己吃，一个40块的月饼货真价值！一份价格一分货，家人都很喜欢，我自己也很喜欢,2020-10-21 10:51:18
k***o,美心双黄白莲蓉月饼740g,,0,1,现在很少看到这么大块的月饼了，皮薄馅大，柔软入口即化。对的住老招牌,2016-09-03 17:32:31
3***m,精选口味限量版月饼730g,,4,4,好吃不腻，送货也很快，依然爱果仁的。我买的239~准备再买发现价格涨了,2017-09-09 21:25:50
大***y,美心双黄白莲蓉月饼740g,,0,0,物流很快，包装很简单，奢侈了一次，300多买的，希望是以前吃过的那个味道，以前吃过一次这个牌子的月饼，当时觉得特别好吃，这次难得大方的买了。,2021-09-11 20:10:46
d***n,美心双黄白莲蓉月饼740g,,0,0,美心是非常好吃的一个月饼牌子，感觉有糕点蛋糕的味道，比传统的月饼味道可以接受。,2020-09-17 07:09:25
i***g,美心双黄白莲蓉月饼740g,,0,0,一开箱子，映入眼帘的是一个小铁盒子，看着非常舒服，高贵典雅又不失奢华，美心月饼香港制造让人感觉多了一份信任和期待，在铁盒得侧面有一个防伪以及背面胶贴的介绍更给了消费者信心，打开铁盒拿起月饼，每个都是足足的大份量，细腻白莲蓉加上咸香流油蛋黄，无比香润，只有自己吃到才能体会，对比市面上的真心划算。,2019-09-11 22:38:12
吃***懂,美心精装八宝月饼650g,,0,0,"非常满意的一次购物体验！
香港大牌美心月饼，果然是大品牌！
买的时候还担心这么贵的月饼会不会徒有虚名，没想到真的很好吃！
京东物流配送神速，到货很快，包装完好，很满意！
口味真心棒，第一次吃这么好吃的蛋黄月饼，以后一定多买点。",2019-10-29 20:59:13
p***d,美心双黄白莲蓉月饼740g,,2,4,不错，特意吃过再来评论的，皮薄馅糯，不干也不是非常的油腻，甜度还能接受，非常满意，一盒就四个，价格不便宜，但是相比实体店买的还是划算多了,2016-09-01 10:35:32
****b,美心精装八宝月饼675g,,0,0,月饼很好，有着花生油香和蛋香的融合，莲蓉口感绵密，配料也算很好，毕竟是品牌，算是月饼中的佼佼者了。日期是八月一号的。,2020-09-07 18:45:14
c***俊,白莲蓉740g,,0,0,还行啊，包装格调一般般。,2014-11-05 14:34:45
****1,美心双黄白莲蓉月饼740g,,0,0,美心月饼特别适合中秋送礼，品质比较好，而且包装也比较耐看，不是那种味道不怎么样又包装过度拉低品味的月饼。自从买过之后，十几年来就成为传统了，送爸妈，他们喜欢这个牌子。买着自己吃，小孩子也非常喜欢，中秋节就快到了，还需要再买几盒送人。,2020-09-02 06:59:49
石***水,精选口味限量版月饼730g,,0,0,美心算是广式月饼中的典范了，做工，口味都相当不错，京东自营也比较放心，包装都完好无损，满意！,2016-09-10 17:58:28
老***9,美心双黄白莲蓉月饼740g,,0,0,美心月饼品牌感觉比较响亮，外观漂亮，这款现在在做活动，价格也有优惠，每年都会买一部分赠送亲朋好友，大家都说好吃。快递小哥也非常快，值得推介！,2021-09-12 12:27:58
****莎,美心精选口味限量版月饼730g,,0,0,最喜欢美心的流心奶黄月饼，可是，下单的时候显示无货.就入手了这款6个味道的月饼，看介绍很不错，有五仁月饼、有流心奶黄等等，非常值得购买.关键美心的老板很爱国，必须支持！,2021-09-11 16:57:00
****c,美心双黄白莲蓉月饼740g,,0,0,超级好吃，最喜欢的就是美心月饼，还是以前的味道，很甜，莲蓉软软的，蛋黄味道很正，包装也非常好看。不论是送礼还是自己吃都是非常好的选择，非常享受美心月饼带来的快乐。快到中秋节了，还要再次购买，非常满意。吃了这么多的月饼最喜欢的还是美心月饼，最最最喜欢的是美心双蛋黄莲蓉月饼。还送了精美的礼品袋哦。,2020-08-30 11:05:46
r***3,美心精装八宝月饼650g,,0,1,美心月饼，爱国的月饼，味道非常的好，也非常的推荐里头一共是8块，非常的好吃，嗯，算是比较性价比比较高的一款月饼了，在美心的月饼一桶，我觉得美心的月饼吃起来都感觉不错很松软，很好吃。之前呢，一直买这种刘忻的月饼，这回吃了不同味道的月饼，感觉也非常的不错，而且呢，现在也支持有新月饼****。爱国的月饼大家都要买的。,2019-09-14 09:53:45
z***e,精选口味限量版月饼730g,,0,0,商品包装完好，快递很快，物流速度快，快递小哥态度好，美心月饼大品牌值得信任，可放心购买，铁盒子很有纪念意义，限量版，值得收藏，价格优惠更好了,2019-09-25 20:46:49
小***杰,美心双黄白莲蓉月饼740g,,0,0,每年都会买美心月饼，大品牌值得信赖！而且味道也好啊！物流速度很快，第二天就送到了。打开立马吃了一个，还不赖啊！另外给客户送了一个！！,2020-09-28 16:04:09
b***r,美心双黄豆沙月饼740g,,0,0,美心月饼很好吃，家里人喜欢吃豆沙的，两个蛋黄特别棒，京东物流特别快，服务态度一流,2019-08-31 19:50:00
u***4,美心双黄白莲蓉月饼740g,,0,0,有优惠，再加上京豆抵扣，就超级划算了，吃过这月饼后，其它饼都感觉不好吃了。,2020-09-03 11:20:17
****t,美心陈皮豆沙月饼420g,,0,0,先为京东快递点赞！再来夸夸美心陈皮豆沙月饼，不油腻爽口，口感非常棒，又下了两单！强烈推荐?,2021-09-08 20:18:41
z***p,美心双黄白莲蓉月饼740g,,0,0,每年中秋送礼都会在京东上买美心，已经成了一种习惯，朋友很喜欢吃这个月饼，一盒4个，这个月饼口感细腻，蛋黄吃上去也是油油的香香的，饼身也有一种滋润度，一口咬上去软糯稍甜，又不是很甜，适合现在低甜的口感，明年继续,2020-10-04 20:08:04
s***z,美心双黄白莲蓉月饼740g,,0,3,价格合理，送货超快，请忽略我的刀法。香港有严格的环保法令，所以香港出品的月饼是不会有刀叉的，包装也都会很简单。,2016-09-07 12:42:10
零***域,精选口味限量版月饼730g,,0,0,太好了太好了，虽然没有在中秋节当天到，但也很好了。美心月饼真的好吃，吃货然后给我家仙女买了一盒，她不喜欢吃月饼的也觉得好吃～美心很赞～盒子是据说限量版，而且还有彩蛋～,2019-09-19 13:34:45
l***a,美心双黄豆沙月饼740g,,0,0,美心的豆沙月饼非常好吃，双黄豆沙很软，蛋黄非常的智好，很好吃，但是价格也不便宜哦，花着每个月饼差不多是人民币80块钱左右，一个人吃一块月饼还是有一点点吃力的，20的话，整体来说，美心的月饼秉承着一种高质量，高品质，也是高消费哦,2019-08-22 23:44:14
空***V,美心精装八宝月饼675g,,0,0,"美心一大礼盒? 和曲奇一起送的  礼盒很大气  包装很不错  送长辈很好 很大气 也体面
 相信美心的品质 本来还想买点糕点 但是没有礼盒装了 所以买了蓝罐  不错  中秋过完 很好",2020-10-13 08:18:41
****M,美心精装八宝月饼675g,,0,0,给女儿寄去了，说不错。女儿小时候在众多月饼中就特别喜欢吃美心的月饼，现在长大了，希望美心月饼一如既往的好，让女儿吃到小时候的味道。,2021-09-11 22:43:34
x***d,美心双黄莲蓉月饼740g,,0,0,评价晚了，这是中秋时送给客户的礼品。美心还是属于中高档月饼，包装华贵、富丽，蛋黄月饼味道独特，是中秋时节馈赠亲友、客户的最佳礼品。每年的中秋都会选一款，之前买的榴莲月饼，反馈也很不错！,2020-11-08 20:16:34
b***g,美心金装彩月月饼420g,,0,0,一如既往的好吃，一个盒子里有好几种馅，性价比还可以吧。包装很精美，我很喜欢。京东快递很迅速，晚上下单第二天早上就送到了。而且还赠送了购物袋,2020-09-23 23:33:11
t***a,美心传统七星伴明月月饼1350g,,0,0,美心月饼是香港著名的品牌，几乎每年的中秋节都会买来和家人们一起品尝。做工精细，用料充足。外皮很是酥软，蛋黄和莲蓉的味道正宗。推荐给大家品质高的食品。,2021-08-19 11:05:58
s***2,美心双黄白莲蓉月饼740g,,0,0,美心的月饼是香港产的，不是内地产的，价格比较合适，搞活动的时候买相当的划算。我们送朋友的时候经常买美心的月饼，美心的月饼，入口比较口感好。很多次来买了每一次都有惊喜产生。非常棒，希望美心是爱国月饼越做越好。,2020-10-08 13:09:01
l***w,美心双黄白莲蓉月饼740g,,0,0,蛋黄莲蓉的月饼只喜欢美心的，莲蓉的味道最正，有的月饼会觉着干美心的完全不会，蛋黄也不干，很香但也很甜。,2019-10-20 21:26:55
z***w,美心精装八宝月饼650g,,0,0,"今天有到了一盒月饼，之前买了一盒送人，感觉不错，看着高端大气上档次，低调奢华有内涵，哈哈哈哈
包装比较好，没有任何破损，包装袋也比较好，拿着很大气，
这款是重量最多的，不知道是不是因为味道普通呢反正也是送人，大气才是硬道理吧",2019-09-06 19:08:36
u***t,美心双黄白莲蓉月饼740g,,0,0,月饼非常好吃，肥而不腻，回味无穷！,2021-09-13 17:56:17
****s,美心传统七星伴明月月饼1350g,,0,0,流心有沙沙的口感，吃完有奶香味，月饼皮也很好吃，甜而不腻,2021-09-14 11:08:46
s***2,美心精装八宝月饼675g,,0,1,包装真的很大气上档次，送礼非常合适，自己没机会品尝一下，明年再继续回购。这款只有在香港上市，国内没有，刚开始还怀疑是否是正品，看到实物真的很满意。,2020-11-15 08:05:50
